state,county,trump votes,clinton votes,total votes,trump vote %,clinton vote %,county_id,fuel type
arkansas,Woodruff,1347,1118,2465,54.65,45.35,5147,PLUG IN HYBRID ELECTRIC VEHICLE
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,BI
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,DIES
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,DIES
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,DIES
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,ELECTRIC VEHICLE
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,FFV
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,FFV
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,GAS
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,GAS
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,GAS
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,HYBRID ELECTRIC VEHICLE
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,HYBRID ELECTRIC VEHICLE
arkansas,Calhoun,1556,639,2195,70.89,29.11,5013,PLUG IN HYBRID ELECTRIC VEHICLE
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,BI
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,BI
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,CNG
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,CNG
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,DIES
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,DIES
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,DIES
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,ELECTRIC VEHICLE
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,ELECTRIC VEHICLE
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,FFV
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,FFV
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,FFV
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,GAS
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,GAS
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,GAS
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,HYBRID ELECTRIC VEHICLE
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,HYBRID ELECTRIC VEHICLE
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,HYBRID ELECTRIC VEHICLE
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,HYD
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,PLUG IN HYBRID ELECTRIC VEHICLE
california,Los Angeles,2464364,769743,3234107,76.2,23.8,6037,PROP
california,San Diego,735476,477766,1213242,60.62,39.38,6073,BI
california,San Diego,735476,477766,1213242,60.62,39.38,6073,BI
california,San Diego,735476,477766,1213242,60.62,39.38,6073,CNG
california,San Diego,735476,477766,1213242,60.62,39.38,6073,CNG
california,San Diego,735476,477766,1213242,60.62,39.38,6073,DIES
california,San Diego,735476,477766,1213242,60.62,39.38,6073,DIES
california,San Diego,735476,477766,1213242,60.62,39.38,6073,DIES
california,San Diego,735476,477766,1213242,60.62,39.38,6073,ELECTRIC VEHICLE
california,San Diego,735476,477766,1213242,60.62,39.38,6073,ELECTRIC VEHICLE
california,San Diego,735476,477766,1213242,60.62,39.38,6073,FFV
california,San Diego,735476,477766,1213242,60.62,39.38,6073,FFV
california,San Diego,735476,477766,1213242,60.62,39.38,6073,FFV
california,San Diego,735476,477766,1213242,60.62,39.38,6073,GAS
california,San Diego,735476,477766,1213242,60.62,39.38,6073,GAS
california,San Diego,735476,477766,1213242,60.62,39.38,6073,GAS
california,San Diego,735476,477766,1213242,60.62,39.38,6073,HYBRID ELECTRIC VEHICLE
california,San Diego,735476,477766,1213242,60.62,39.38,6073,HYBRID ELECTRIC VEHICLE
california,San Diego,735476,477766,1213242,60.62,39.38,6073,HYD
california,San Diego,735476,477766,1213242,60.62,39.38,6073,PLUG IN HYBRID ELECTRIC VEHICLE
california,Orange,609961,507148,1117109,54.6,45.4,6059,BI
california,Orange,609961,507148,1117109,54.6,45.4,6059,BI
california,Orange,609961,507148,1117109,54.6,45.4,6059,CNG
california,Orange,609961,507148,1117109,54.6,45.4,6059,CNG
california,Orange,609961,507148,1117109,54.6,45.4,6059,DIES
california,Orange,609961,507148,1117109,54.6,45.4,6059,DIES
california,Orange,609961,507148,1117109,54.6,45.4,6059,DIES
california,Orange,609961,507148,1117109,54.6,45.4,6059,ELECTRIC VEHICLE
california,Orange,609961,507148,1117109,54.6,45.4,6059,ELECTRIC VEHICLE
california,Orange,609961,507148,1117109,54.6,45.4,6059,ETH
california,Orange,609961,507148,1117109,54.6,45.4,6059,FFV
california,Orange,609961,507148,1117109,54.6,45.4,6059,FFV
california,Orange,609961,507148,1117109,54.6,45.4,6059,FFV
california,Orange,609961,507148,1117109,54.6,45.4,6059,GAS
california,Orange,609961,507148,1117109,54.6,45.4,6059,GAS
california,Orange,609961,507148,1117109,54.6,45.4,6059,GAS
california,Orange,609961,507148,1117109,54.6,45.4,6059,HYBRID ELECTRIC VEHICLE
california,Orange,609961,507148,1117109,54.6,45.4,6059,HYBRID ELECTRIC VEHICLE
california,Orange,609961,507148,1117109,54.6,45.4,6059,HYD
california,Orange,609961,507148,1117109,54.6,45.4,6059,PLUG IN HYBRID ELECTRIC VEHICLE
california,Riverside,373695,333243,706938,52.86,47.14,6065,BI
california,Riverside,373695,333243,706938,52.86,47.14,6065,BI
california,Riverside,373695,333243,706938,52.86,47.14,6065,CNG
california,Riverside,373695,333243,706938,52.86,47.14,6065,CNG
california,Riverside,373695,333243,706938,52.86,47.14,6065,DIES
california,Riverside,373695,333243,706938,52.86,47.14,6065,DIES
california,Riverside,373695,333243,706938,52.86,47.14,6065,DIES
california,Riverside,373695,333243,706938,52.86,47.14,6065,ELECTRIC VEHICLE
california,Riverside,373695,333243,706938,52.86,47.14,6065,ELECTRIC VEHICLE
california,Riverside,373695,333243,706938,52.86,47.14,6065,ETH
california,Riverside,373695,333243,706938,52.86,47.14,6065,FFV
california,Riverside,373695,333243,706938,52.86,47.14,6065,FFV
california,Riverside,373695,333243,706938,52.86,47.14,6065,FFV
california,Riverside,373695,333243,706938,52.86,47.14,6065,GAS
california,Riverside,373695,333243,706938,52.86,47.14,6065,GAS
california,Riverside,373695,333243,706938,52.86,47.14,6065,GAS
california,Riverside,373695,333243,706938,52.86,47.14,6065,HYBRID ELECTRIC VEHICLE
california,Riverside,373695,333243,706938,52.86,47.14,6065,HYBRID ELECTRIC VEHICLE
california,Riverside,373695,333243,706938,52.86,47.14,6065,HYD
california,Riverside,373695,333243,706938,52.86,47.14,6065,PLUG IN HYBRID ELECTRIC VEHICLE
california,Riverside,373695,333243,706938,52.86,47.14,6065,PROP
california,Riverside,373695,333243,706938,52.86,47.14,6065,PROP
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,BI
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,BI
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,CNG
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,CNG
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,DIES
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,DIES
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,DIES
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,ELECTRIC VEHICLE
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,ELECTRIC VEHICLE
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,FFV
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,FFV
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,FFV
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,GAS
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,GAS
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,GAS
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,HYBRID ELECTRIC VEHICLE
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,HYBRID ELECTRIC VEHICLE
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,HYBRID ELECTRIC VEHICLE
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,HYD
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,PLUG IN HYBRID ELECTRIC VEHICLE
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,PROP
california,Santa Clara,511684,144826,656510,77.94,22.06,6085,PROP
california,Alameda,514842,95922,610764,84.29,15.71,6001,BI
california,Alameda,514842,95922,610764,84.29,15.71,6001,BI
california,Alameda,514842,95922,610764,84.29,15.71,6001,CNG
california,Alameda,514842,95922,610764,84.29,15.71,6001,CNG
california,Alameda,514842,95922,610764,84.29,15.71,6001,DIES
california,Alameda,514842,95922,610764,84.29,15.71,6001,DIES
california,Alameda,514842,95922,610764,84.29,15.71,6001,DIES
california,Alameda,514842,95922,610764,84.29,15.71,6001,ELECTRIC VEHICLE
california,Alameda,514842,95922,610764,84.29,15.71,6001,ELECTRIC VEHICLE
california,Alameda,514842,95922,610764,84.29,15.71,6001,FFV
california,Alameda,514842,95922,610764,84.29,15.71,6001,FFV
california,Alameda,514842,95922,610764,84.29,15.71,6001,FFV
california,Alameda,514842,95922,610764,84.29,15.71,6001,GAS
california,Alameda,514842,95922,610764,84.29,15.71,6001,GAS
california,Alameda,514842,95922,610764,84.29,15.71,6001,GAS
california,Alameda,514842,95922,610764,84.29,15.71,6001,HYBRID ELECTRIC VEHICLE
california,Alameda,514842,95922,610764,84.29,15.71,6001,HYBRID ELECTRIC VEHICLE
california,Alameda,514842,95922,610764,84.29,15.71,6001,HYD
california,Alameda,514842,95922,610764,84.29,15.71,6001,PLUG IN HYBRID ELECTRIC VEHICLE
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,BI
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,BI
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,CNG
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,CNG
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,DIES
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,DIES
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,DIES
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,ELECTRIC VEHICLE
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,ELECTRIC VEHICLE
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,FFV
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,FFV
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,FFV
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,GAS
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,GAS
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,GAS
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,HYBRID ELECTRIC VEHICLE
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,HYBRID ELECTRIC VEHICLE
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,HYD
california,San Bernardino,340833,271240,612073,55.69,44.31,6071,PLUG IN HYBRID ELECTRIC VEHICLE
california,Sacramento,326023,189789,515812,63.21,36.79,6067,BI
california,Sacramento,326023,189789,515812,63.21,36.79,6067,BI
california,Sacramento,326023,189789,515812,63.21,36.79,6067,CNG
california,Sacramento,326023,189789,515812,63.21,36.79,6067,CNG
california,Sacramento,326023,189789,515812,63.21,36.79,6067,DIES
california,Sacramento,326023,189789,515812,63.21,36.79,6067,DIES
california,Sacramento,326023,189789,515812,63.21,36.79,6067,DIES
california,Sacramento,326023,189789,515812,63.21,36.79,6067,ELECTRIC VEHICLE
california,Sacramento,326023,189789,515812,63.21,36.79,6067,ELECTRIC VEHICLE
california,Sacramento,326023,189789,515812,63.21,36.79,6067,FFV
california,Sacramento,326023,189789,515812,63.21,36.79,6067,FFV
california,Sacramento,326023,189789,515812,63.21,36.79,6067,FFV
california,Sacramento,326023,189789,515812,63.21,36.79,6067,GAS
california,Sacramento,326023,189789,515812,63.21,36.79,6067,GAS
california,Sacramento,326023,189789,515812,63.21,36.79,6067,GAS
california,Sacramento,326023,189789,515812,63.21,36.79,6067,HYBRID ELECTRIC VEHICLE
california,Sacramento,326023,189789,515812,63.21,36.79,6067,HYBRID ELECTRIC VEHICLE
california,Sacramento,326023,189789,515812,63.21,36.79,6067,HYD
california,Sacramento,326023,189789,515812,63.21,36.79,6067,PLUG IN HYBRID ELECTRIC VEHICLE
california,Sacramento,326023,189789,515812,63.21,36.79,6067,PROP
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,BI
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,BI
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,CNG
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,CNG
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,DIES
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,DIES
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,DIES
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,ELECTRIC VEHICLE
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,ELECTRIC VEHICLE
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,FFV
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,FFV
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,FFV
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,GAS
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,GAS
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,GAS
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,HYBRID ELECTRIC VEHICLE
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,HYBRID ELECTRIC VEHICLE
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,HYD
california,Contra Costa,319287,115956,435243,73.36,26.64,6013,PLUG IN HYBRID ELECTRIC VEHICLE
california,San Francisco,345084,37688,382772,90.15,9.85,6075,BI
california,San Francisco,345084,37688,382772,90.15,9.85,6075,BI
california,San Francisco,345084,37688,382772,90.15,9.85,6075,CNG
california,San Francisco,345084,37688,382772,90.15,9.85,6075,CNG
california,San Francisco,345084,37688,382772,90.15,9.85,6075,DIES
california,San Francisco,345084,37688,382772,90.15,9.85,6075,DIES
california,San Francisco,345084,37688,382772,90.15,9.85,6075,DIES
california,San Francisco,345084,37688,382772,90.15,9.85,6075,ELECTRIC VEHICLE
california,San Francisco,345084,37688,382772,90.15,9.85,6075,ELECTRIC VEHICLE
california,San Francisco,345084,37688,382772,90.15,9.85,6075,FFV
california,San Francisco,345084,37688,382772,90.15,9.85,6075,FFV
california,San Francisco,345084,37688,382772,90.15,9.85,6075,FFV
california,San Francisco,345084,37688,382772,90.15,9.85,6075,GAS
california,San Francisco,345084,37688,382772,90.15,9.85,6075,GAS
california,San Francisco,345084,37688,382772,90.15,9.85,6075,GAS
california,San Francisco,345084,37688,382772,90.15,9.85,6075,HYBRID ELECTRIC VEHICLE
california,San Francisco,345084,37688,382772,90.15,9.85,6075,HYBRID ELECTRIC VEHICLE
california,San Francisco,345084,37688,382772,90.15,9.85,6075,HYBRID ELECTRIC VEHICLE
california,San Francisco,345084,37688,382772,90.15,9.85,6075,HYD
california,San Francisco,345084,37688,382772,90.15,9.85,6075,METH
california,San Francisco,345084,37688,382772,90.15,9.85,6075,PLUG IN HYBRID ELECTRIC VEHICLE
california,San Francisco,345084,37688,382772,90.15,9.85,6075,PROP
california,Ventura,194402,132323,326725,59.5,40.5,6111,BI
california,Ventura,194402,132323,326725,59.5,40.5,6111,BI
california,Ventura,194402,132323,326725,59.5,40.5,6111,CNG
california,Ventura,194402,132323,326725,59.5,40.5,6111,CNG
california,Ventura,194402,132323,326725,59.5,40.5,6111,DIES
california,Ventura,194402,132323,326725,59.5,40.5,6111,DIES
california,Ventura,194402,132323,326725,59.5,40.5,6111,DIES
california,Ventura,194402,132323,326725,59.5,40.5,6111,ELECTRIC VEHICLE
california,Ventura,194402,132323,326725,59.5,40.5,6111,ETH
california,Ventura,194402,132323,326725,59.5,40.5,6111,FFV
california,Ventura,194402,132323,326725,59.5,40.5,6111,FFV
california,Ventura,194402,132323,326725,59.5,40.5,6111,FFV
california,Ventura,194402,132323,326725,59.5,40.5,6111,GAS
california,Ventura,194402,132323,326725,59.5,40.5,6111,GAS
california,Ventura,194402,132323,326725,59.5,40.5,6111,GAS
california,Ventura,194402,132323,326725,59.5,40.5,6111,HYBRID ELECTRIC VEHICLE
california,Ventura,194402,132323,326725,59.5,40.5,6111,HYBRID ELECTRIC VEHICLE
california,Ventura,194402,132323,326725,59.5,40.5,6111,HYD
california,Ventura,194402,132323,326725,59.5,40.5,6111,PLUG IN HYBRID ELECTRIC VEHICLE
california,San Mateo,237882,57929,295811,80.42,19.58,6081,BI
california,San Mateo,237882,57929,295811,80.42,19.58,6081,BI
california,San Mateo,237882,57929,295811,80.42,19.58,6081,CNG
california,San Mateo,237882,57929,295811,80.42,19.58,6081,CNG
california,San Mateo,237882,57929,295811,80.42,19.58,6081,DIES
california,San Mateo,237882,57929,295811,80.42,19.58,6081,DIES
california,San Mateo,237882,57929,295811,80.42,19.58,6081,DIES
california,San Mateo,237882,57929,295811,80.42,19.58,6081,ELECTRIC VEHICLE
california,San Mateo,237882,57929,295811,80.42,19.58,6081,ELECTRIC VEHICLE
california,San Mateo,237882,57929,295811,80.42,19.58,6081,FFV
california,San Mateo,237882,57929,295811,80.42,19.58,6081,FFV
california,San Mateo,237882,57929,295811,80.42,19.58,6081,FFV
california,San Mateo,237882,57929,295811,80.42,19.58,6081,GAS
california,San Mateo,237882,57929,295811,80.42,19.58,6081,GAS
california,San Mateo,237882,57929,295811,80.42,19.58,6081,GAS
california,San Mateo,237882,57929,295811,80.42,19.58,6081,HYBRID ELECTRIC VEHICLE
california,San Mateo,237882,57929,295811,80.42,19.58,6081,HYBRID ELECTRIC VEHICLE
california,San Mateo,237882,57929,295811,80.42,19.58,6081,HYD
california,San Mateo,237882,57929,295811,80.42,19.58,6081,PLUG IN HYBRID ELECTRIC VEHICLE
california,Fresno,141341,124049,265390,53.26,46.74,6019,BI
california,Fresno,141341,124049,265390,53.26,46.74,6019,BI
california,Fresno,141341,124049,265390,53.26,46.74,6019,CNG
california,Fresno,141341,124049,265390,53.26,46.74,6019,CNG
california,Fresno,141341,124049,265390,53.26,46.74,6019,DIES
california,Fresno,141341,124049,265390,53.26,46.74,6019,DIES
california,Fresno,141341,124049,265390,53.26,46.74,6019,DIES
california,Fresno,141341,124049,265390,53.26,46.74,6019,ELECTRIC VEHICLE
california,Fresno,141341,124049,265390,53.26,46.74,6019,ELECTRIC VEHICLE
california,Fresno,141341,124049,265390,53.26,46.74,6019,FFV
california,Fresno,141341,124049,265390,53.26,46.74,6019,FFV
california,Fresno,141341,124049,265390,53.26,46.74,6019,FFV
california,Fresno,141341,124049,265390,53.26,46.74,6019,GAS
california,Fresno,141341,124049,265390,53.26,46.74,6019,GAS
california,Fresno,141341,124049,265390,53.26,46.74,6019,GAS
california,Fresno,141341,124049,265390,53.26,46.74,6019,HYBRID ELECTRIC VEHICLE
california,Fresno,141341,124049,265390,53.26,46.74,6019,HYBRID ELECTRIC VEHICLE
california,Fresno,141341,124049,265390,53.26,46.74,6019,HYD
california,Fresno,141341,124049,265390,53.26,46.74,6019,PLUG IN HYBRID ELECTRIC VEHICLE
california,Fresno,141341,124049,265390,53.26,46.74,6019,PROP
california,Kern,98689,129584,228273,43.23,56.77,6029,BI
california,Kern,98689,129584,228273,43.23,56.77,6029,BI
california,Kern,98689,129584,228273,43.23,56.77,6029,CNG
california,Kern,98689,129584,228273,43.23,56.77,6029,CNG
california,Kern,98689,129584,228273,43.23,56.77,6029,DIES
california,Kern,98689,129584,228273,43.23,56.77,6029,DIES
california,Kern,98689,129584,228273,43.23,56.77,6029,DIES
california,Kern,98689,129584,228273,43.23,56.77,6029,ELECTRIC VEHICLE
california,Kern,98689,129584,228273,43.23,56.77,6029,ELECTRIC VEHICLE
california,Kern,98689,129584,228273,43.23,56.77,6029,FFV
california,Kern,98689,129584,228273,43.23,56.77,6029,FFV
california,Kern,98689,129584,228273,43.23,56.77,6029,FFV
california,Kern,98689,129584,228273,43.23,56.77,6029,GAS
california,Kern,98689,129584,228273,43.23,56.77,6029,GAS
california,Kern,98689,129584,228273,43.23,56.77,6029,GAS
california,Kern,98689,129584,228273,43.23,56.77,6029,HYBRID ELECTRIC VEHICLE
california,Kern,98689,129584,228273,43.23,56.77,6029,HYBRID ELECTRIC VEHICLE
california,Kern,98689,129584,228273,43.23,56.77,6029,PLUG IN HYBRID ELECTRIC VEHICLE
california,Kern,98689,129584,228273,43.23,56.77,6029,PROP
california,Sonoma,160435,51408,211843,75.73,24.27,6097,BI
california,Sonoma,160435,51408,211843,75.73,24.27,6097,BI
california,Sonoma,160435,51408,211843,75.73,24.27,6097,CNG
california,Sonoma,160435,51408,211843,75.73,24.27,6097,CNG
california,Sonoma,160435,51408,211843,75.73,24.27,6097,DIES
california,Sonoma,160435,51408,211843,75.73,24.27,6097,DIES
california,Sonoma,160435,51408,211843,75.73,24.27,6097,DIES
california,Sonoma,160435,51408,211843,75.73,24.27,6097,ELECTRIC VEHICLE
california,Sonoma,160435,51408,211843,75.73,24.27,6097,ELECTRIC VEHICLE
california,Sonoma,160435,51408,211843,75.73,24.27,6097,FFV
california,Sonoma,160435,51408,211843,75.73,24.27,6097,FFV
california,Sonoma,160435,51408,211843,75.73,24.27,6097,FFV
california,Sonoma,160435,51408,211843,75.73,24.27,6097,GAS
california,Sonoma,160435,51408,211843,75.73,24.27,6097,GAS
california,Sonoma,160435,51408,211843,75.73,24.27,6097,GAS
california,Sonoma,160435,51408,211843,75.73,24.27,6097,HYBRID ELECTRIC VEHICLE
california,Sonoma,160435,51408,211843,75.73,24.27,6097,HYBRID ELECTRIC VEHICLE
california,Sonoma,160435,51408,211843,75.73,24.27,6097,HYBRID ELECTRIC VEHICLE
california,Sonoma,160435,51408,211843,75.73,24.27,6097,HYD
california,Sonoma,160435,51408,211843,75.73,24.27,6097,PLUG IN HYBRID ELECTRIC VEHICLE
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,BI
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,BI
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,CNG
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,CNG
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,DIES
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,DIES
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,DIES
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,ELECTRIC VEHICLE
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,ELECTRIC VEHICLE
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,FFV
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,FFV
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,FFV
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,GAS
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,GAS
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,GAS
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,HYBRID ELECTRIC VEHICLE
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,HYBRID ELECTRIC VEHICLE
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,HYD
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,PLUG IN HYBRID ELECTRIC VEHICLE
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,PROP
california,San Joaquin,121124,88936,210060,57.66,42.34,6077,PROP
california,Placer,73509,95138,168647,43.59,56.41,6061,BI
california,Placer,73509,95138,168647,43.59,56.41,6061,BI
california,Placer,73509,95138,168647,43.59,56.41,6061,CNG
california,Placer,73509,95138,168647,43.59,56.41,6061,CNG
california,Placer,73509,95138,168647,43.59,56.41,6061,DIES
california,Placer,73509,95138,168647,43.59,56.41,6061,DIES
california,Placer,73509,95138,168647,43.59,56.41,6061,DIES
california,Placer,73509,95138,168647,43.59,56.41,6061,ELECTRIC VEHICLE
california,Placer,73509,95138,168647,43.59,56.41,6061,ELECTRIC VEHICLE
california,Placer,73509,95138,168647,43.59,56.41,6061,FFV
california,Placer,73509,95138,168647,43.59,56.41,6061,FFV
california,Placer,73509,95138,168647,43.59,56.41,6061,FFV
california,Placer,73509,95138,168647,43.59,56.41,6061,GAS
california,Placer,73509,95138,168647,43.59,56.41,6061,GAS
california,Placer,73509,95138,168647,43.59,56.41,6061,GAS
california,Placer,73509,95138,168647,43.59,56.41,6061,HYBRID ELECTRIC VEHICLE
california,Placer,73509,95138,168647,43.59,56.41,6061,HYBRID ELECTRIC VEHICLE
california,Placer,73509,95138,168647,43.59,56.41,6061,HYD
california,Placer,73509,95138,168647,43.59,56.41,6061,PLUG IN HYBRID ELECTRIC VEHICLE
california,Placer,73509,95138,168647,43.59,56.41,6061,PROP
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,BI
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,BI
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,CNG
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,CNG
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,DIES
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,DIES
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,DIES
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,ELECTRIC VEHICLE
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,ELECTRIC VEHICLE
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,FFV
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,FFV
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,FFV
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,GAS
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,GAS
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,GAS
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,HYBRID ELECTRIC VEHICLE
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,HYBRID ELECTRIC VEHICLE
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,HYD
california,Santa Barbara,107142,56365,163507,65.53,34.47,6083,PLUG IN HYBRID ELECTRIC VEHICLE
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,BI
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,BI
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,CNG
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,CNG
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,DIES
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,DIES
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,DIES
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,ELECTRIC VEHICLE
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,ELECTRIC VEHICLE
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,FFV
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,FFV
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,FFV
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,GAS
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,GAS
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,GAS
california,Stanislaus,81647,78494,160141,50.98,49.02,6099,HYBRID ELECTRIC VEHICLE
